  EVENTID;TYPE;AUTHOR   ;DATE      ;TIME       ;LAT     ;LON      ;DEPTH;DEPFIX;AUTHOR   ;TYPE  ;MAG ;autho2;type2;mag2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14694869;ke  ;RSNC     ;30/04/2009;13:15,9;6,843;-73,177;154;      ;RSNC     ;ML    ;3,3;FUNV     ;MW    ;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14784874;ke  ;RSNC     ;2/05/2009;25:01,1;6,801;-73,093;147,8;      ;RSNC     ;ML    ;2,5;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14784933;ke  ;RSNC     ;5/05/2009;02:36,8;6,834;-73,159;149,1;      ;RSNC     ;ML    ;2,6;FUNV     ;MW    ;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14784944;ke  ;RSNC     ;5/05/2009;03:54,3;6,886;-73,159;149,8;      ;RSNC     ;ML    ;3,1;FUNV     ;MW    ;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14784964;ke  ;RSNC     ;6/05/2009;11:27:20;6,817;-73,149;149,4;      ;RSNC     ;ML    ;3,1;FUNV     ;MW    ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14784985;ke  ;RSNC     ;7/05/2009;41:14,1;6,786;-73,064;146;      ;RSNC     ;ML    ;2,6;FUNV     ;MW    ;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14784986;ke  ;RSNC     ;7/05/2009;58:24,8;6,827;-73,126;143,5;      ;RSNC     ;ML    ;3,1;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785001;ke  ;RSNC     ;8/05/2009;14:29,5;6,83;-73,163;136,3;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785031;ke  ;RSNC     ;10/05/2009;18:07,9;6,813;-73,18;141,9;      ;RSNC     ;ML    ;3,3;FUNV     ;MW    ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785032;ke  ;RSNC     ;10/05/2009;29:08,4;6,802;-73,142;144,1;      ;RSNC     ;ML    ;2,7;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785033;ke  ;RSNC     ;10/05/2009;15:31,9;6,821;-73,221;130,1;      ;RSNC     ;ML    ;2,5;FUNV     ;MW    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785061;ke  ;RSNC     ;12/05/2009;00:10,9;6,86;-73,244;145,4;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785062;ke  ;RSNC     ;12/05/2009;51:07,5;6,92;-73,327;121,5;      ;RSNC     ;ML    ;2,6;FUNV     ;MW    ;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785064;ke  ;RSNC     ;12/05/2009;29:23,4;6,868;-73,217;142,2;      ;RSNC     ;ML    ;3,1;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785074;ke  ;RSNC     ;13/05/2009;15:21,2;6,891;-73,232;140;      ;RSNC     ;ML    ;2,7;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785076;ke  ;RSNC     ;13/05/2009;41:18,6;6,895;-73,227;150,8;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785077;ke  ;RSNC     ;13/05/2009;18:42,7;6,893;-73,176;155,6;      ;RSNC     ;ML    ;3,2;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785078;ke  ;RSNC     ;13/05/2009;19:26:20;6,821;-73,09;145,4;      ;RSNC     ;ML    ;2,9;FUNV     ;MW    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13678956;ke  ;ISC      ;14/05/2009;02:10,7;6,8997;-73,0159;156;      ;ISC      ;mb    ;3,3;IDC      ;mb    ;3,1;IDC      ;mb1   ;3,4;IDC      ;mb1mx ;3,2;IDC      ;mbtmp ;3,1;RSNC     ;ML    ;3,4;FUNV     ;MW    ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785104;ke  ;RSNC     ;15/05/2009;09:53,6;6,934;-73,133;168;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13679016;ke  ;ISC      ;15/05/2009;46:07,7;6,9033;-72,8845;166;TRUE  ;ISC      ;mb    ;3,7;IDC      ;mb    ;3,6;IDC      ;mb1   ;3,8;IDC      ;mb1mx ;3,6;IDC      ;mbtmp ;3,6;FUNV     ;MW    ;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785133;ke  ;RSNC     ;17/05/2009;04:55,8;6,847;-73,172;156;      ;RSNC     ;ML    ;2,6;FUNV     ;MW    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785154;ke  ;RSNC     ;18/05/2009;46:45,2;6,906;-73,217;145,4;      ;RSNC     ;ML    ;2,3;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785176;ke  ;RSNC     ;19/05/2009;46:56,8;6,832;-73,207;132,7;      ;RSNC     ;ML    ;2,5;FUNV     ;MW    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785179;ke  ;RSNC     ;19/05/2009;40:39,3;6,86;-73,219;132;      ;RSNC     ;ML    ;2,9;FUNV     ;MW    ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785207;ke  ;RSNC     ;21/05/2009;29:35,8;6,675;-72,904;157;      ;RSNC     ;ML    ;3,1;FUNV     ;MW    ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785210;ke  ;RSNC     ;21/05/2009;16:34,4;6,827;-73,192;141,3;      ;RSNC     ;ML    ;3,3;FUNV     ;MW    ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13679443;ke  ;ISC      ;23/05/2009;58:50,1;6,8887;-72,9912;148,9;      ;ISC      ;mb    ;3,8;IDC      ;mb    ;3,5;IDC      ;mb1   ;3,8;IDC      ;mb1mx ;3,5;IDC      ;mbtmp ;3,6;RSNC     ;ML    ;4,1;FUNV     ;MW    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13679615;ke  ;ISC      ;25/05/2009;44:15,2;6,901;-73,1165;154;      ;RSNC     ;ML    ;3,3;IDC      ;mb    ;2,6;IDC      ;mb1   ;3,1;IDC      ;mb1mx ;2,8;IDC      ;mbtmp ;2,8;FUNV     ;MW    ;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785286;ke  ;ISC      ;26/05/2009;05:40,2;6,889;-73,085;157,4;      ;FUNV     ;MW    ;3,7;RSNC     ;ML    ;3,3;IDC      ;mb    ;3,2;IDC      ;mb1   ;3,6;IDC      ;mb1mx ;2,9;IDC      ;mbtmp ;3,4;IDC      ;MS    ;3,6;IDC      ;Ms1   ;3,6;IDC      ;ms1mx ;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13679713;ke  ;ISC      ;27/05/2009;54:54,6;6,8058;-73,0564;160,8;      ;ISC      ;mb    ;3,2;IDC      ;mb    ;3,1;IDC      ;mb1   ;3,5;IDC      ;mb1mx ;3,2;IDC      ;mbtmp ;3,2;RSNC     ;ML    ;3,3;FUNV     ;MW    ;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13679723;ke  ;ISC      ;27/05/2009;43:42,3;6,8159;-73,0793;156,3;      ;IDC      ;mb    ;2,6;IDC      ;mb1   ;3;IDC      ;mb1mx ;2,7;IDC      ;mbtmp ;2,8;FUNV     ;MW    ;3,4;RSNC     ;ML    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785300;ke  ;RSNC     ;27/05/2009;10:14:26;6,892;-73,371;102,1;      ;RSNC     ;ML    ;2,5;FUNV     ;MW    ;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785345;ke  ;RSNC     ;29/05/2009;39:34,7;6,836;-73,228;141,9;      ;RSNC     ;ML    ;3;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785364;ke  ;RSNC     ;30/05/2009;54:02,9;6,862;-73,242;145,2;      ;RSNC     ;ML    ;3;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16066098;ke  ;RSNC     ;30/05/2009;33:11,9;6,826;-73,244;142;      ;RSNC     ;ML    ;3,5;IDC      ;mb    ;3,1;IDC      ;mb1   ;3,4;IDC      ;mb1mx ;3,2;IDC      ;mbtmp ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785385;ke  ;RSNC     ;31/05/2009;29:47,4;6,851;-73,126;152,3;      ;RSNC     ;ML    ;2,5;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13680040;ke  ;ISC      ;31/05/2009;44:47,3;6,7966;-72,9456;156,6;      ;ISC      ;mb    ;3,7;IDC      ;mb    ;3,5;IDC      ;mb1   ;3,8;IDC      ;mb1mx ;3,5;IDC      ;mbtmp ;3,6;RSNC     ;ML    ;4;FUNV     ;MW    ;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14785388;ke  ;RSNC     ;31/05/2009;58:40,7;6,839;-73,206;145,9;      ;RSNC     ;ML    ;3,1;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13680083;ke  ;ISC      ;1/06/2009;22:44,5;6,8659;-72,9887;152,1;      ;ISC      ;mb    ;3,4;IDC      ;mb    ;3,3;IDC      ;mb1   ;3,6;IDC      ;mb1mx ;3,4;IDC      ;mbtmp ;3,3;RSNC     ;ML    ;4;FUNV     ;MW    ;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009291;ke  ;RSNC     ;1/06/2009;16:13,5;6,847;-73,254;138;      ;RSNC     ;ML    ;2,3;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009293;ke  ;RSNC     ;1/06/2009;02:00,1;6,83;-73,189;146,4;      ;RSNC     ;ML    ;3;FUNV     ;MW    ;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13680134;ke  ;ISC      ;1/06/2009;28:02,2;6,8528;-73,091;156,7;      ;RSNC     ;ML    ;3,6;IDC      ;mb    ;3,4;IDC      ;mb1   ;3,6;IDC      ;mb1mx ;3,1;IDC      ;mbtmp ;3,5;FUNV     ;MW    ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12948691;se  ;ISC      ;1/06/2009;48:17,0;6,8747;-72,9734;158,5;      ;ISC      ;mb    ;4;NEIC     ;mb    ;4,2;IDC      ;mb    ;3,6;IDC      ;mb1   ;3,9;IDC      ;mb1mx ;3,7;IDC      ;mbtmp ;3,7;IDC      ;MS    ;3,9;IDC      ;Ms1   ;3,9;IDC      ;ms1mx ;2,8;RSNC     ;ML    ;4,5;FUNV     ;MW    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009295;ke  ;RSNC     ;2/06/2009;23:28,1;6,828;-73,192;144,3;      ;RSNC     ;ML    ;3,1;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009296;ke  ;RSNC     ;2/06/2009;58:45,9;6,874;-73,222;140;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009297;ke  ;RSNC     ;2/06/2009;47:56,6;6,806;-73,143;145,7;      ;RSNC     ;ML    ;2,4;FUNV     ;MW    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13680377;ke  ;ISC      ;3/06/2009;35:40,8;6,8197;-72,9972;155,8;      ;ISC      ;mb    ;3,9;IDC      ;mb    ;3,7;IDC      ;mb1   ;3,9;IDC      ;mb1mx ;3,7;IDC      ;mbtmp ;3,7;FUNV     ;MW    ;4,4;RSNC     ;ML    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009302;ke  ;RSNC     ;4/06/2009;8:38:59;6,888;-73,165;142;      ;RSNC     ;ML    ;3,3;FUNV     ;MW    ;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13680473;ke  ;ISC      ;4/06/2009;19:24,9;6,9352;-73,0389;142,3;      ;ISC      ;mb    ;3,6;RSNC     ;ML    ;4;IDC      ;mb    ;3,3;IDC      ;mb1   ;3,6;IDC      ;mb1mx ;3,3;IDC      ;mbtmp ;3,4;FUNV     ;MW    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009306;ke  ;RSNC     ;5/06/2009;52:18,8;6,822;-73,151;145,6;      ;RSNC     ;ML    ;2,6;FUNV     ;MW    ;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009307;ke  ;RSNC     ;5/06/2009;54:00,8;6,87;-73,153;139,8;      ;RSNC     ;ML    ;2,9;FUNV     ;MW    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009309;ke  ;RSNC     ;5/06/2009;12:46:25;6,93;-73,086;146,6;      ;RSNC     ;ML    ;2,6;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009316;ke  ;RSNC     ;8/06/2009;50:01,1;6,828;-73,17;143,1;      ;RSNC     ;ML    ;2,6;FUNV     ;MW    ;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13680894;ke  ;ISC      ;8/06/2009;52:09,0;6,8779;-72,9527;158,8;      ;ISC      ;mb    ;3,9;IDC      ;mb    ;3,7;IDC      ;mb1   ;4;IDC      ;mb1mx ;3,7;IDC      ;mbtmp ;3,8;RSNC     ;ML    ;4,6;FUNV     ;MW    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13681028;ke  ;ISC      ;9/06/2009;33:07,4;6,9183;-72,9433;159,4;      ;IDC      ;mb    ;2,9;IDC      ;mb1   ;3,4;IDC      ;mb1mx ;2,9;IDC      ;mbtmp ;3,2;RSNC     ;ML    ;3,7;FUNV     ;MW    ;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009325;ke  ;RSNC     ;10/06/2009;37:16,7;6,812;-73,105;154,8;      ;RSNC     ;ML    ;3,1;FUNV     ;MW    ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13681139;ke  ;ISC      ;11/06/2009;20:55,7;6,8392;-73,0468;161,6;      ;ISC      ;mb    ;3,5;FUNV     ;MW    ;4,1;IDC      ;mb    ;3,2;IDC      ;mb1   ;3,4;IDC      ;mb1mx ;3,2;IDC      ;mbtmp ;3,3;RSNC     ;ML    ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009333;ke  ;RSNC     ;12/06/2009;16:50,7;6,823;-73,119;155,9;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009335;ke  ;RSNC     ;12/06/2009;47:22,6;6,89;-73,128;152,3;      ;RSNC     ;ML    ;3,2;FUNV     ;MW    ;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301969054;ke  ;RSNC     ;13/06/2009;38:11,2;6,85;-73,163;151,2;      ;RSNC     ;ML    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009346;ke  ;RSNC     ;14/06/2009;00:35,1;6,824;-73,228;140,6;      ;RSNC     ;ML    ;2,7;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13681374;ke  ;ISC      ;14/06/2009;01:59,8;6,8459;-73,0297;161,3;      ;RSNC     ;ML    ;3,4;IDC      ;mb    ;3,3;IDC      ;mb1   ;3,5;IDC      ;mb1mx ;3;IDC      ;mbtmp ;3,4;FUNV     ;MW    ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16101332;ke  ;RSNC     ;14/06/2009;31:20,5;6,846;-73,172;145,8;      ;RSNC     ;ML    ;3,8;IDC      ;mb    ;3,3;IDC      ;mb1   ;3,6;IDC      ;mb1mx ;3,2;IDC      ;mbtmp ;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009351;ke  ;RSNC     ;15/06/2009;1:50:34;6,803;-73,065;146,3;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009354;ke  ;RSNC     ;15/06/2009;05:26,3;6,8;-73,182;143,2;      ;RSNC     ;ML    ;3;FUNV     ;MW    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009359;ke  ;RSNC     ;15/06/2009;09:59,6;6,839;-73,181;139;      ;RSNC     ;ML    ;2,5;FUNV     ;MW    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13681479;ke  ;ISC      ;16/06/2009;40:40,9;6,8837;-72,9665;166;TRUE  ;IDC      ;mb1   ;3,3;IDC      ;mb1mx ;2,8;IDC      ;mbtmp ;3,6;IDC      ;ML    ;2,3;FUNV     ;MW    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009363;ke  ;RSNC     ;16/06/2009;43:13,8;6,812;-73,144;149,6;      ;RSNC     ;ML    ;3,4;FUNV     ;MW    ;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009365;ke  ;ISC      ;17/06/2009;23:52,1;6,8287;-73,0724;158,5;      ;FUNV     ;MW    ;3,7;RSNC     ;ML    ;3,3;IDC      ;mb    ;3;IDC      ;mb1   ;3,5;IDC      ;mb1mx ;3,1;IDC      ;mbtmp ;3,2;IDC      ;ML    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009367;ke  ;RSNC     ;17/06/2009;15:30,2;6,837;-73,173;144,2;      ;RSNC     ;ML    ;2,3;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009381;ke  ;RSNC     ;19/06/2009;57:56,4;6,812;-73,19;142,1;      ;RSNC     ;ML    ;2,3;FUNV     ;MW    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009383;ke  ;RSNC     ;19/06/2009;03:03,5;6,862;-73,101;146,9;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13681746;ke  ;ISC      ;20/06/2009;24:19,8;6,8705;-73,0148;155,6;      ;RSNC     ;ML    ;3,5;IDC      ;mb    ;3;IDC      ;mb1   ;3,5;IDC      ;mb1mx ;2,9;IDC      ;mbtmp ;3;FUNV     ;MW    ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13306232;fe  ;ISC      ;21/06/2009;21:02,0;6,8194;-72,9702;162,9;      ;ISC      ;mb    ;4,1;IDC      ;mb    ;3,7;IDC      ;mb1   ;3,9;IDC      ;mb1mx ;3,7;IDC      ;mbtmp ;3,7;NEIC     ;mb    ;4,2;RSNC     ;ML    ;4,5;FUNV     ;MW    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009402;ke  ;RSNC     ;24/06/2009;03:45,2;6,808;-73,133;144,6;      ;RSNC     ;ML    ;3,9;FUNV     ;MW    ;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13279118;se  ;ISC      ;25/06/2009;56:38,8;6,8534;-72,9429;155,5;      ;ISC      ;mb    ;4,1;IDC      ;mb    ;3,7;IDC      ;mb1   ;3,9;IDC      ;mb1mx ;3,6;IDC      ;mbtmp ;3,7;NEIC     ;mb    ;4,2;RSNC     ;ML    ;4,2;FUNV     ;MW    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009404;ke  ;RSNC     ;25/06/2009;36:33,7;6,816;-73,114;134,1;      ;RSNC     ;ML    ;3,1;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009405;ke  ;RSNC     ;25/06/2009;20:34,6;6,812;-72,941;155,7;      ;RSNC     ;ML    ;2,4;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009412;ke  ;RSNC     ;26/06/2009;43:45,6;6,862;-73,032;147,2;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009417;ke  ;RSNC     ;27/06/2009;17:46:17;6,81;-72,959;151,2;      ;RSNC     ;ML    ;2,6;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009425;ke  ;RSNC     ;28/06/2009;15:37:19;6,819;-73,023;149,1;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009426;ke  ;RSNC     ;29/06/2009;20:10,5;6,808;-73,171;125,9;      ;RSNC     ;ML    ;2,4;FUNV     ;MW    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15009444;ke  ;RSNC     ;30/06/2009;22:47,6;6,86;-73,281;126,9;      ;RSNC     ;ML    ;3;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15156452;ke  ;RSNC     ;2/07/2009;54:45,6;6,855;-73,29;116;      ;RSNC     ;ML    ;2,2;FUNV     ;MW    ;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13568991;fe  ;ISC      ;5/07/2009;06:32,9;6,8346;-72,9286;164;      ;ISC      ;mb    ;4,2;IDC      ;mb    ;3,8;IDC      ;mb1   ;4;IDC      ;mb1mx ;3,7;IDC      ;mbtmp ;3,9;NEIC     ;mb    ;4,2;RSNC     ;ML    ;4,4;FUNV     ;MW    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15156950;ke  ;RSNC     ;5/07/2009;59:07,8;6,809;-73,174;138,9;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13361323;ke  ;ISC      ;6/07/2009;29:21,9;6,8367;-72,9975;164,4;      ;ISC      ;mb    ;3,9;BJI      ;mB    ;5;IDC      ;mb    ;3,7;IDC      ;mb1   ;4;IDC      ;mb1mx ;3,8;IDC      ;mbtmp ;3,8;IDC      ;MS    ;3,6;IDC      ;Ms1   ;3,6;IDC      ;ms1mx ;2,7;FUNV     ;MW    ;4,7;RSNC     ;ML    ;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15157008;ke  ;RSNC     ;6/07/2009;34:48,7;6,798;-73,087;145,8;      ;RSNC     ;ML    ;2,6;FUNV     ;MW    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
